"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1000000,100,"Abies alba Mill.",NA,"Pinaceae",NA,3,1982,2026,NA,"Least concern",NA
1000070,300,"Acer campestre L.",NA,"Sapindaceae",NA,3,1982,2025,NA,"Least concern",NA
1000130,800,"Acer pseudoplatanus L.",NA,"Sapindaceae",NA,8,1982,2025,NA,"Least concern",NA
1000180,1000,"Achillea atrata L.",NA,"Asteraceae",NA,1,1994,2024,NA,"Least concern",NA
1000330,1700,"Achillea millefolium L.",NA,"Asteraceae",NA,15,1930,2025,NA,"Least concern",NA
1000340,1701,"Achillea millefolium L. subsp. millefolium",NA,"Asteraceae",NA,2,2025,2025,NA,"",NA
1000320,1706,"Achillea millefolium aggr.",NA,"Asteraceae",NA,42,1930,2025,NA,"Least concern",NA
1000450,2700,"Achnatherum calamagrostis (L.) P. Beauv.",NA,"Poaceae",NA,3,1885,2024,NA,"Least concern",NA
1000460,2800,"Acinos alpinus (L.) Moench",NA,"Lamiaceae",NA,10,1982,2024,NA,"Least concern",NA
1000470,2900,"Acinos arvensis (Lam.) Dandy",NA,"Lamiaceae",NA,3,1982,2025,NA,"Least concern",NA
1000543,3510,"Aconitum lycoctonum L.",NA,"Ranunculaceae",NA,3,1982,2025,NA,"Least concern",NA
1000548,3520,"Aconitum lycoctonum subsp. neapolitanum (Ten.) Nyman",NA,"Ranunculaceae",NA,1,1982,2020,NA,"Least concern",NA
1000563,3540,"Aconitum napellus L.",NA,"Ranunculaceae",NA,1,1982,2024,NA,"Least concern",NA
1000620,4390,"Aconitum variegatum L.",NA,"Ranunculaceae",NA,1,2024,2024,NA,"Least concern",NA
1000660,4600,"Aconitum variegatum subsp. paniculatum (Arcang.) Negodi",NA,"Ranunculaceae",NA,1,2024,2024,NA,"Least concern",NA
1000730,5200,"Actaea spicata L.",NA,"Ranunculaceae",NA,4,1982,2025,NA,"Least concern",NA
1000770,5400,"Adenostyles alliariae (Gouan) A. Kern.",NA,"Asteraceae",NA,4,1982,2025,NA,"Least concern",NA
1000780,5450,"Adenostyles alpina (L.) Bluff & Fingerh.",NA,"Asteraceae",NA,5,1982,2025,NA,"Least concern",NA
1000880,6300,"Adoxa moschatellina L.",NA,"Adoxaceae",NA,0,1982,1982,NA,"Least concern",NA
1000930,6800,"Aegopodium podagraria L.",NA,"Apiaceae",NA,2,1982,2025,NA,"Least concern",NA
1001010,7400,"Agrimonia eupatoria L.",NA,"Rosaceae",NA,1,1982,2024,NA,"Least concern",NA
1001050,8200,"Agrostemma githago L.",NA,"Caryophyllaceae",NA,3,1930,1966,NA,"Endangered",NA
1001080,8600,"Agrostis capillaris L.",NA,"Poaceae",NA,22,1951,2024,NA,"Least concern",NA
1001090,8700,"Agrostis gigantea Roth",NA,"Poaceae",NA,1,2025,2025,NA,"Least concern",NA
1001100,8900,"Agrostis rupestris All.",NA,"Poaceae",NA,8,1951,2002,NA,"Least concern",NA
1001120,9100,"Agrostis schraderiana Bech.",NA,"Poaceae",NA,1,1982,2025,NA,"Least concern",NA
1001130,9300,"Agrostis stolonifera L.",NA,"Poaceae",NA,2,1982,2025,NA,"Least concern",NA
1001210,10200,"Ajuga genevensis L.",NA,"Lamiaceae",NA,0,1982,1982,NA,"Least concern",NA
1001220,10300,"Ajuga pyramidalis L.",NA,"Lamiaceae",NA,2,1982,2022,NA,"Least concern",NA
1001230,10400,"Ajuga reptans L.",NA,"Lamiaceae",NA,16,1930,2025,NA,"Least concern",NA
1001270,10500,"Alcea rosea L.",NA,"Malvaceae",NA,2,2024,2025,NA,"",NA
1001340,11200,"Alchemilla alpina aggr.",NA,"Rosaceae",NA,3,2024,2025,NA,"Least concern",NA
1001330,11100,"Alchemilla alpina superaggr.",NA,"",NA,3,2024,2025,NA,"",NA
1001410,12100,"Alchemilla conjuncta superaggr.",NA,"",NA,3,1951,2020,NA,"",NA
1001470,12500,"Alchemilla coriacea aggr.",NA,"Rosaceae",NA,3,1951,1951,NA,"Least concern",NA
1001640,14000,"Alchemilla fissa aggr.",NA,"Rosaceae",NA,1,1951,1982,NA,"Least concern",NA
1001870,15950,"Alchemilla hoppeana (Rchb.) Dalla Torre",NA,"Rosaceae",NA,1,1951,1951,NA,"Least concern",NA
1001890,16000,"Alchemilla hybrida aggr.",NA,"Rosaceae",NA,1,2023,2023,NA,"Least concern",NA
1002020,17200,"Alchemilla mollis (Buser) Rothm.",NA,"Rosaceae",NA,1,2025,2025,NA,"",NA
1002030,17300,"Alchemilla monticola Opiz",NA,"Rosaceae",NA,10,1967,2025,NA,"Data deficient",NA
1002150,18500,"Alchemilla plicatula aggr.",NA,"Rosaceae",NA,3,1951,2020,NA,"Least concern",NA
1002440,21100,"Alchemilla vulgaris aggr.",NA,"Rosaceae",NA,34,1952,2025,NA,"Least concern",NA
1002520,22100,"Alliaria petiolata (M. Bieb.) Cavara & Grande",NA,"Brassicaceae",NA,2,1982,2025,NA,"Least concern",NA
1002560,22350,"Allium carinatum L.",NA,"Amaryllidaceae",NA,5,1966,2024,NA,"Near threatened",NA
1002570,22400,"Allium carinatum L. subsp. carinatum",NA,"Amaryllidaceae",NA,1,1966,2024,NA,"Near threatened",NA
1002680,23600,"Allium oleraceum L.",NA,"Amaryllidaceae",NA,2,1982,2025,NA,"Least concern",NA
1002740,24200,"Allium schoenoprasum L.",NA,"Amaryllidaceae",NA,3,1982,2025,NA,"Least concern",NA
1002850,25300,"Alnus incana (L.) Moench",NA,"Betulaceae",NA,2,1982,2025,NA,"Least concern",NA
1002870,25400,"Alnus viridis (Chaix) DC.",NA,"Betulaceae",NA,3,1982,2025,NA,"Least concern",NA
1002910,25900,"Alopecurus myosuroides Huds.",NA,"Poaceae",NA,0,1966,1966,NA,"Least concern",NA
1002920,26000,"Alopecurus pratensis L.",NA,"Poaceae",NA,2,1982,2025,NA,"Least concern",NA
1003010,26800,"Alyssum alyssoides (L.) L.",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1003220,28900,"Amaranthus retroflexus L.",NA,"Amaranthaceae",NA,1,2011,2011,NA,"",NA
1003290,29300,"Amelanchier ovalis Medik.",NA,"Rosaceae",NA,4,1982,2025,NA,"Least concern",NA
1003380,29700,"Anagallis arvensis L.",NA,"Primulaceae",NA,7,1930,2024,NA,"Least concern",NA
1003390,29900,"Anagallis foemina Mill.",NA,"Primulaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1003440,30300,"Anchusa arvensis (L.) M. Bieb.",NA,"Boraginaceae",NA,0,1982,1982,NA,"Near threatened",NA
1003540,31800,"Androsace chamaejasme Wulfen",NA,"Primulaceae",NA,4,1951,2024,NA,"Least concern",NA
1003570,32100,"Androsace helvetica (L.) All.",NA,"Primulaceae",NA,1,2018,2018,NA,"Least concern",NA
1003600,32400,"Androsace obtusifolia All.",NA,"Primulaceae",NA,0,1982,1982,NA,"Least concern",NA
1003760,33400,"Anemone narcissiflora L.",NA,"Ranunculaceae",NA,4,1982,2025,NA,"Least concern",NA
1003770,33600,"Anemone nemorosa L.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1003820,34100,"Angelica sylvestris L.",NA,"Apiaceae",NA,5,1982,2025,NA,"Least concern",NA
1075967,34130,"Angelica sylvestris L. subsp. sylvestris",NA,"Apiaceae",NA,2,2025,2025,NA,"",NA
1003840,34300,"Antennaria carpatica (Wahlenb.) Bluff & Fingerh.",NA,"Asteraceae",NA,1,2020,2020,NA,"Least concern",NA
1003850,34400,"Antennaria dioica (L.) Gaertn.",NA,"Asteraceae",NA,2,1982,2024,NA,"Least concern",NA
1003870,34600,"Anthemis arvensis L.",NA,"Asteraceae",NA,0,1966,1966,NA,"Vulnerable",NA
1003890,34800,"Anthemis cotula L.",NA,"Asteraceae",NA,0,1966,1966,NA,"Endangered",NA
1003900,34900,"Anthemis tinctoria L.",NA,"Asteraceae",NA,1,1966,2025,NA,"Least concern",NA
1003930,35200,"Anthericum ramosum L.",NA,"Asparagaceae",NA,4,1982,2025,NA,"Least concern",NA
1003970,35400,"Anthoxanthum odoratum L.",NA,"Poaceae",NA,17,1951,2025,NA,"Least concern",NA
1003960,35500,"Anthoxanthum odoratum aggr.",NA,"Poaceae",NA,26,1951,2025,NA,"Least concern",NA
1004010,35900,"Anthriscus sylvestris (L.) Hoffm.",NA,"Apiaceae",NA,7,1958,2025,NA,"Least concern",NA
1004035,35930,"Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris",NA,"Apiaceae",NA,2,2025,2025,NA,"Least concern",NA
1004070,36790,"Anthyllis vulneraria L.",NA,"Fabaceae",NA,24,1930,2025,NA,"Least concern",NA
1004090,36900,"Anthyllis vulneraria subsp. alpestris (Schult.) Asch. & Graebn.",NA,"Fabaceae",NA,5,1982,2025,NA,"Least concern",NA
1004200,37900,"Apera spica-venti (L.) P. Beauv.",NA,"Poaceae",NA,0,1966,1966,NA,"Least concern",NA
1004300,38800,"Aquilegia alpina L.",NA,"Ranunculaceae",NA,2,1906,1936,NA,"Near threatened",NA
1004310,38900,"Aquilegia atrata W. D. J. Koch",NA,"Ranunculaceae",NA,2,1982,2020,NA,"Least concern",NA
1004330,39100,"Aquilegia vulgaris L.",NA,"Ranunculaceae",NA,2,2025,2025,NA,"Least concern",NA
1004340,39200,"Arabidopsis thaliana (L.) Heynh.",NA,"Brassicaceae",NA,1,2025,2025,NA,"Least concern",NA
1004360,39350,"Arabis alpina L.",NA,"Brassicaceae",NA,1,1982,2024,NA,"Least concern",NA
1004370,39400,"Arabis alpina L. subsp. alpina",NA,"Brassicaceae",NA,1,1982,2024,NA,"",NA
1004440,40200,"Arabis ciliata Clairv.",NA,"Brassicaceae",NA,3,1982,2003,NA,"Least concern",NA
1004460,40600,"Arabis hirsuta (L.) Scop.",NA,"Brassicaceae",NA,1,1966,2002,NA,"Least concern",NA
1004470,40605,"Arabis hirsuta aggr.",NA,"Brassicaceae",NA,1,1966,2002,NA,"Least concern",NA
1004570,42000,"Arabis subcoriacea Gren.",NA,"Brassicaceae",NA,2,1982,2024,NA,"Least concern",NA
1004580,42100,"Arabis turrita L.",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1004610,42200,"Arctium lappa L.",NA,"Asteraceae",NA,5,1982,2025,NA,"Least concern",NA
1004670,42800,"Arctium tomentosum Mill.",NA,"Asteraceae",NA,1,1966,2024,NA,"Near threatened",NA
1004720,43400,"Arenaria biflora L.",NA,"Caryophyllaceae",NA,1,1918,1918,NA,"Least concern",NA
1004810,44300,"Arenaria serpyllifolia L.",NA,"Caryophyllaceae",NA,13,1930,2025,NA,"Least concern",NA
1004800,44305,"Arenaria serpyllifolia aggr.",NA,"Caryophyllaceae",NA,15,1930,2025,NA,"Least concern",NA
1004910,45700,"Arnica montana L.",NA,"Asteraceae",NA,15,1951,2025,NA,"Least concern",NA
1004930,45900,"Arrhenatherum elatius (L.) J. Presl & C. Presl",NA,"Poaceae",NA,15,1930,2025,NA,"Least concern",NA
1004931,45930,"Arrhenatherum elatius (L.) J. Presl & C. Presl subsp. elatius",NA,"Poaceae",NA,2,2025,2025,NA,"",NA
1004950,46100,"Artemisia absinthium L.",NA,"Asteraceae",NA,1,1982,2025,NA,"Least concern",NA
1005010,46700,"Artemisia campestris L.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1005005,46780,"Artemisia campestris aggr.",NA,"Asteraceae",NA,0,1982,1982,NA,"",NA
1005130,47700,"Artemisia umbelliformis Lam.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1005150,47900,"Artemisia verlotiorum Lamotte",NA,"Asteraceae",NA,1,1982,2024,NA,"",NA
1005190,48300,"Aruncus dioicus (Walter) Fernald",NA,"Rosaceae",NA,2,1982,2025,NA,"Least concern",NA
1005280,49100,"Asperugo procumbens L.",NA,"Boraginaceae",NA,5,1982,2025,NA,"Near threatened",NA
1005310,49300,"Asperula arvensis L.",NA,"Rubiaceae",NA,0,1966,1966,NA,"Critically endangered",NA
1005320,49400,"Asperula cynanchica L.",NA,"Rubiaceae",NA,7,1982,2024,NA,"Least concern",NA
1005315,49410,"Asperula cynanchica aggr.",NA,"Rubiaceae",NA,7,1982,2024,NA,"",NA
1005340,49600,"Asperula taurina L.",NA,"Rubiaceae",NA,2,1982,2020,NA,"Least concern",NA
1005500,50900,"Asplenium ruta-muraria L.",NA,"Aspleniaceae",NA,10,1982,2025,NA,"Least concern",NA
1005540,51200,"Asplenium septentrionale (L.) Hoffm.",NA,"Aspleniaceae",NA,0,1966,1966,NA,"Least concern",NA
1005550,51400,"Asplenium trichomanes L.",NA,"Aspleniaceae",NA,1,1982,2024,NA,"Least concern",NA
1005610,51500,"Asplenium viride Huds.",NA,"Aspleniaceae",NA,4,1982,2024,NA,"Least concern",NA
1005640,51800,"Aster alpinus L.",NA,"Asteraceae",NA,2,2018,2025,NA,"Least concern",NA
1005650,51900,"Aster amellus L.",NA,"Asteraceae",NA,0,1982,1982,NA,"Near threatened",NA
1005660,52000,"Aster bellidiastrum (L.) Scop.",NA,"Asteraceae",NA,19,1951,2025,NA,"Least concern",NA
1005790,53200,"Astragalus alpinus L.",NA,"Fabaceae",NA,2,1982,2025,NA,"Least concern",NA
1005870,53900,"Astragalus frigidus (L.) A. Gray",NA,"Fabaceae",NA,2,1982,2024,NA,"Least concern",NA
1005880,54000,"Astragalus glycyphyllos L.",NA,"Fabaceae",NA,3,1982,2025,NA,"Least concern",NA
1006090,55700,"Athyrium filix-femina (L.) Roth",NA,"Athyriaceae",NA,3,1982,2025,NA,"Least concern",NA
1006140,56300,"Atriplex patula L.",NA,"Amaranthaceae",NA,3,1930,1982,NA,"Least concern",NA
1006190,56500,"Atropa bella-donna L.",NA,"Solanaceae",NA,1,1982,2024,NA,"Least concern",NA
1006240,56900,"Avena fatua L.",NA,"Poaceae",NA,0,1966,1966,NA,"Least concern",NA
1006260,57050,"Avena sativa L.",NA,"Poaceae",NA,2,1930,1982,NA,"",NA
1006310,57300,"Avena strigosa Schreb.",NA,"Poaceae",NA,1,1930,1930,NA,"",NA
1006320,57400,"Avenella flexuosa (L.) Drejer",NA,"Poaceae",NA,1,1982,2024,NA,"Least concern",NA
1006360,57995,"Ballota nigra L.",NA,"Lamiaceae",NA,0,1982,1982,NA,"Near threatened",NA
1006380,58150,"Ballota nigra subsp. meridionalis (Bég.) Bég.",NA,"Lamiaceae",NA,0,1982,1982,NA,"Near threatened",NA
1006460,58700,"Bartsia alpina L.",NA,"Orobanchaceae",NA,5,1951,2025,NA,"Least concern",NA
1006490,59100,"Bellis perennis L.",NA,"Asteraceae",NA,15,1952,2025,NA,"Least concern",NA
1006530,59200,"Berberis vulgaris L.",NA,"Berberidaceae",NA,8,1982,2025,NA,"Least concern",NA
1006550,59400,"Berteroa incana (L.) DC.",NA,"Brassicaceae",NA,0,1966,1966,NA,"",NA
1006600,60400,"Betula pendula Roth",NA,"Betulaceae",NA,5,1982,2025,NA,"Least concern",NA
1006595,60450,"Betula pendula aggr.",NA,"Betulaceae",NA,5,1982,2025,NA,"",NA
1006780,62000,"Biscutella laevigata L.",NA,"Brassicaceae",NA,9,1982,2025,NA,"Least concern",NA
1006790,62030,"Biscutella laevigata L. subsp. laevigata",NA,"Brassicaceae",NA,2,2025,2025,NA,"",NA
1006870,62500,"Blechnum spicant (L.) Roth",NA,"Blechnaceae",NA,1,1982,2020,NA,"Least concern",NA
1006900,62800,"Blysmus compressus (L.) Link",NA,"Cyperaceae",NA,1,1982,2024,NA,"Least concern",NA
1006970,63100,"Bothriochloa ischaemum (L.) Keng",NA,"Poaceae",NA,1,1982,2024,NA,"Near threatened",NA
1006990,63300,"Botrychium lunaria (L.) Sw.",NA,"Ophioglossaceae",NA,4,1982,2025,NA,"Least concern",NA
1007030,63700,"Botrychium virginianum (L.) Sw.",NA,"Ophioglossaceae",NA,8,1838,1966,NA,"Critically endangered",NA
1007060,63900,"Brachypodium pinnatum (L.) P. Beauv.",NA,"Poaceae",NA,8,2012,2025,NA,"Least concern",NA
1007070,64000,"Brachypodium pinnatum aggr.",NA,"Poaceae",NA,39,1967,2025,NA,"Least concern",NA
1007080,64100,"Brachypodium rupestre (Host) Roem. & Schult.",NA,"Poaceae",NA,8,2014,2024,NA,"Least concern",NA
1007090,64200,"Brachypodium sylvaticum (Huds.) P. Beauv.",NA,"Poaceae",NA,1,1982,2023,NA,"Least concern",NA
1007160,64700,"Brassica rapa L.",NA,"Brassicaceae",NA,4,1930,1930,NA,"",NA
1007165,64720,"Brassica rapa var. oleifera DC.",NA,"Brassicaceae",NA,4,1930,1930,NA,"",NA
1007200,65200,"Briza media L.",NA,"Poaceae",NA,43,1967,2025,NA,"Least concern",NA
1007210,65300,"Bromus arvensis L.",NA,"Poaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1007230,65400,"Bromus benekenii (Lange) Trimen",NA,"Poaceae",NA,1,1982,2024,NA,"Least concern",NA
1007260,65500,"Bromus commutatus Schrad.",NA,"Poaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1007290,65695,"Bromus erectus Huds.",NA,"Poaceae",NA,36,1974,2025,NA,"Least concern",NA
1007300,65700,"Bromus erectus Huds. subsp. erectus",NA,"Poaceae",NA,15,1982,2025,NA,"Least concern",NA
1007320,65900,"Bromus grossus DC.",NA,"Poaceae",NA,0,1966,1966,NA,"Critically endangered",NA
1007330,66000,"Bromus hordeaceus L.",NA,"Poaceae",NA,4,1982,2025,NA,"Least concern",NA
1007335,66030,"Bromus hordeaceus L. subsp. hordeaceus",NA,"Poaceae",NA,2,2025,2025,NA,"",NA
1007360,66100,"Bromus inermis Leyss.",NA,"Poaceae",NA,5,1982,2025,NA,"",NA
1007355,66130,"Bromus inermis aggr.",NA,"Poaceae",NA,6,1982,2025,NA,"",NA
1007390,66200,"Bromus japonicus Thunb.",NA,"Poaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1007460,66550,"Bromus racemosus L.",NA,"Poaceae",NA,0,1966,1966,NA,"Endangered",NA
1007450,66750,"Bromus racemosus aggr.",NA,"Poaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1007490,66930,"Bromus riparius Rehmann",NA,"Poaceae",NA,1,2025,2025,NA,"",NA
1007510,67000,"Bromus secalinus L.",NA,"Poaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1007505,67020,"Bromus secalinus aggr.",NA,"Poaceae",NA,0,1966,1966,NA,"",NA
1007540,67200,"Bromus sterilis L.",NA,"Poaceae",NA,1,1982,2024,NA,"Least concern",NA
1007550,67300,"Bromus tectorum L.",NA,"Poaceae",NA,0,1966,1966,NA,"Least concern",NA
1007600,67700,"Buddleja davidii Franch.",NA,"Scrophulariaceae",NA,9,2018,2025,NA,"",NA
1007620,67900,"Buglossoides arvensis (L.) I. M. Johnst.",NA,"Boraginaceae",NA,0,1966,1966,NA,"Near threatened",NA
1007690,68600,"Buphthalmum salicifolium L.",NA,"Asteraceae",NA,20,1982,2025,NA,"Least concern",NA
1007900,70800,"Calamagrostis epigejos (L.) Roth",NA,"Poaceae",NA,2,1982,2002,NA,"Least concern",NA
1007940,71400,"Calamagrostis varia (Schrad.) Host",NA,"Poaceae",NA,2,1982,2025,NA,"Least concern",NA
1007980,71900,"Calamintha menthifolia Host",NA,"Lamiaceae",NA,0,1966,1966,NA,"Least concern",NA
1007990,71950,"Calamintha nepeta (L.) Savi",NA,"Lamiaceae",NA,0,1966,1966,NA,"Near threatened",NA
1008000,72000,"Calamintha nepeta aggr.",NA,"Lamiaceae",NA,0,1966,1966,NA,"Least concern",NA
1008160,73600,"Calluna vulgaris (L.) Hull",NA,"Ericaceae",NA,3,1982,2025,NA,"Least concern",NA
1008180,73700,"Caltha palustris L.",NA,"Ranunculaceae",NA,1,1982,2020,NA,"Least concern",NA
1008250,74400,"Camelina sativa (L.) Crantz",NA,"Brassicaceae",NA,0,1966,1966,NA,"",NA
1008300,74700,"Campanula barbata L.",NA,"Campanulaceae",NA,13,1951,2025,NA,"Least concern",NA
1008390,75200,"Campanula cochleariifolia Lam.",NA,"Campanulaceae",NA,2,1982,2025,NA,"Least concern",NA
1008440,75700,"Campanula glomerata L.",NA,"Campanulaceae",NA,3,2002,2024,NA,"Least concern",NA
1008610,76800,"Campanula rapunculoides L.",NA,"Campanulaceae",NA,2,1930,1982,NA,"Least concern",NA
1008630,77000,"Campanula rhomboidalis L.",NA,"Campanulaceae",NA,1,2012,2012,NA,"Least concern",NA
1008640,77100,"Campanula rotundifolia L.",NA,"Campanulaceae",NA,9,1967,2025,NA,"Least concern",NA
1008650,77200,"Campanula scheuchzeri Vill.",NA,"Campanulaceae",NA,19,1951,2025,NA,"Least concern",NA
1008680,77500,"Campanula thyrsoides L.",NA,"Campanulaceae",NA,1,1982,2025,NA,"Least concern",NA
1008690,77600,"Campanula trachelium L.",NA,"Campanulaceae",NA,4,1982,2025,NA,"Least concern",NA
1008700,77700,"Cannabis sativa L.",NA,"Cannabaceae",NA,0,1966,1966,NA,"",NA
1008720,77900,"Capsella bursa-pastoris (L.) Medik.",NA,"Brassicaceae",NA,20,1930,2025,NA,"Least concern",NA
1008890,78900,"Cardamine hirsuta L.",NA,"Brassicaceae",NA,4,1982,2025,NA,"Least concern",NA
1008900,79000,"Cardamine impatiens L.",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1009020,80300,"Cardamine resedifolia L.",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1009120,81100,"Cardaria draba (L.) Desv.",NA,"Brassicaceae",NA,2,1982,2025,NA,"",NA
1009140,81500,"Carduus crispus L.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1009170,81595,"Carduus defloratus L.",NA,"Asteraceae",NA,21,1982,2025,NA,"Least concern",NA
1009180,81600,"Carduus defloratus L. subsp. defloratus",NA,"Asteraceae",NA,2,1982,2025,NA,"Least concern",NA
1009210,82100,"Carduus nutans L.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1009240,82400,"Carduus personata (L.) Jacq.",NA,"Asteraceae",NA,1,1982,2024,NA,"Least concern",NA
1009270,82900,"Carex acuta aggr.",NA,"Cyperaceae",NA,0,1982,1982,NA,"Least concern",NA
1009300,83100,"Carex alba Scop.",NA,"Cyperaceae",NA,9,1982,2025,NA,"Least concern",NA
1009330,83350,"Carex atrata L.",NA,"Cyperaceae",NA,4,1951,1982,NA,"Least concern",NA
1009340,83400,"Carex atrata L. subsp. atrata",NA,"Cyperaceae",NA,0,1966,1966,NA,"Least concern",NA
1009320,83405,"Carex atrata aggr.",NA,"Cyperaceae",NA,6,1951,2024,NA,"",NA
1009350,83500,"Carex atrata subsp. aterrima (Hoppe) Hartm.",NA,"Cyperaceae",NA,0,1982,1982,NA,"Least concern",NA
1009440,84400,"Carex brunnescens (Pers.) Poir.",NA,"Cyperaceae",NA,0,1982,1982,NA,"Least concern",NA
1009480,84600,"Carex canescens L.",NA,"Cyperaceae",NA,2,1982,2024,NA,"Least concern",NA
1009490,84700,"Carex capillaris L.",NA,"Cyperaceae",NA,2,1956,2002,NA,"Least concern",NA
1009510,84900,"Carex caryophyllea Latourr.",NA,"Cyperaceae",NA,21,1982,2025,NA,"Least concern",NA
1009570,85700,"Carex davalliana Sm.",NA,"Cyperaceae",NA,7,1982,2025,NA,"Least concern",NA
1009610,86100,"Carex digitata L.",NA,"Cyperaceae",NA,7,1982,2025,NA,"Least concern",NA
1009620,86200,"Carex dioica L.",NA,"Cyperaceae",NA,0,1966,1966,NA,"Vulnerable",NA
1009630,86300,"Carex distans L.",NA,"Cyperaceae",NA,0,1966,1966,NA,"Near threatened",NA
1009680,86700,"Carex echinata Murray",NA,"Cyperaceae",NA,3,1982,2024,NA,"Least concern",NA
1009730,87200,"Carex ferruginea Scop.",NA,"Cyperaceae",NA,12,1982,2025,NA,"Least concern",NA
1009750,87400,"Carex firma Host",NA,"Cyperaceae",NA,1,1982,2020,NA,"Least concern",NA
1009760,87500,"Carex flacca Schreb.",NA,"Cyperaceae",NA,30,1967,2025,NA,"Least concern",NA
1009770,87605,"Carex flava aggr.",NA,"Cyperaceae",NA,11,1966,2025,NA,"Least concern",NA
1009800,87800,"Carex frigida All.",NA,"Cyperaceae",NA,1,1982,2024,NA,"Least concern",NA
1009880,88600,"Carex hirta L.",NA,"Cyperaceae",NA,3,1967,2024,NA,"Least concern",NA
1009900,88800,"Carex humilis Leyss.",NA,"Cyperaceae",NA,12,1982,2024,NA,"Least concern",NA
1009960,89400,"Carex lepidocarpa Tausch",NA,"Cyperaceae",NA,2,1982,2025,NA,"Least concern",NA
1009970,89500,"Carex leporina L.",NA,"Cyperaceae",NA,5,1982,2022,NA,"Least concern",NA
1010040,90300,"Carex montana L.",NA,"Cyperaceae",NA,26,1974,2025,NA,"Least concern",NA
1010050,90400,"Carex mucronata All.",NA,"Cyperaceae",NA,0,1966,1966,NA,"Least concern",NA
1010060,90500,"Carex muricata aggr.",NA,"Cyperaceae",NA,0,1966,1966,NA,"Least concern",NA
1010070,90700,"Carex nigra (L.) Reichard",NA,"Cyperaceae",NA,4,1982,2024,NA,"Least concern",NA
1010090,91200,"Carex ornithopoda Willd.",NA,"Cyperaceae",NA,21,1951,2025,NA,"Least concern",NA
1010120,91500,"Carex pairae F. W. Schultz",NA,"Cyperaceae",NA,0,1966,1966,NA,"Least concern",NA
1010130,91600,"Carex pallescens L.",NA,"Cyperaceae",NA,17,1952,2022,NA,"Least concern",NA
1010140,91700,"Carex panicea L.",NA,"Cyperaceae",NA,14,1982,2025,NA,"Least concern",NA
1010150,91800,"Carex paniculata L.",NA,"Cyperaceae",NA,7,1982,2025,NA,"Least concern",NA
1010160,92000,"Carex parviflora Host",NA,"Cyperaceae",NA,1,2024,2024,NA,"Least concern",NA
1010180,92200,"Carex paupercula Michx.",NA,"Cyperaceae",NA,0,1966,1966,NA,"Near threatened",NA
1010210,92500,"Carex pilulifera L.",NA,"Cyperaceae",NA,1,2020,2020,NA,"Least concern",NA
1010260,93100,"Carex pulicaris L.",NA,"Cyperaceae",NA,0,1966,1966,NA,"Near threatened",NA
1010320,93700,"Carex rostrata Stokes",NA,"Cyperaceae",NA,2,1982,2024,NA,"Least concern",NA
1010340,93900,"Carex sempervirens Vill.",NA,"Cyperaceae",NA,23,1951,2025,NA,"Least concern",NA
1010390,94700,"Carex sylvatica Huds.",NA,"Cyperaceae",NA,9,1967,2025,NA,"Least concern",NA
1010430,95300,"Carex vesicaria L.",NA,"Cyperaceae",NA,0,1966,1966,NA,"Least concern",NA
1010440,95400,"Carex viridula Michx.",NA,"Cyperaceae",NA,1,1966,2025,NA,"Near threatened",NA
1010490,95800,"Carlina acaulis L.",NA,"Asteraceae",NA,28,1952,2025,NA,"Least concern",NA
1010510,96000,"Carlina acaulis subsp. caulescens (Lam.) Schübl. & G. Martens",NA,"Asteraceae",NA,3,2002,2024,NA,"",NA
1010560,96500,"Carlina vulgaris L.",NA,"Asteraceae",NA,1,2002,2002,NA,"Least concern",NA
1010550,96600,"Carlina vulgaris aggr.",NA,"Asteraceae",NA,1,2002,2002,NA,"Least concern",NA
1010610,97100,"Carum carvi L.",NA,"Apiaceae",NA,29,1952,2025,NA,"Least concern",NA
1010790,98500,"Centaurea cyanus L.",NA,"Asteraceae",NA,1,1930,1966,NA,"Near threatened",NA
1010820,98750,"Centaurea jacea L.",NA,"Asteraceae",NA,15,1967,2024,NA,"Least concern",NA
1010830,98800,"Centaurea jacea L. subsp. jacea",NA,"Asteraceae",NA,3,1982,2002,NA,"Least concern",NA
