"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1027700,246100,"Luzula campestris (L.) DC.",NA,"Juncaceae",NA,1,1982,2022,NA,"Least concern",NA
1027740,246600,"Luzula lutea (All.) DC.",NA,"Juncaceae",NA,7,1982,2025,NA,"Least concern",NA
1027860,247800,"Luzula spicata (L.) DC.",NA,"Juncaceae",NA,8,1982,2025,NA,"Least concern",NA
1027920,248400,"Luzula sylvatica aggr.",NA,"Juncaceae",NA,0,1982,1982,NA,"Least concern",NA
1029080,260300,"Minuartia biflora (L.) Schinz & Thell.",NA,"Caryophyllaceae",NA,1,1982,2018,NA,"Least concern",NA
1029170,261400,"Minuartia recurva (All.) Schinz & Thell.",NA,"Caryophyllaceae",NA,2,1982,2024,NA,"Least concern",NA
1029230,261700,"Minuartia sedoides (L.) Hiern",NA,"Caryophyllaceae",NA,7,1982,2023,NA,"Least concern",NA
1029690,265800,"Myosotis alpestris F. W. Schmidt",NA,"Boraginaceae",NA,4,1982,2021,NA,"Least concern",NA
1030080,269700,"Nardus stricta L.",NA,"Poaceae",NA,2,1982,2022,NA,"Least concern",NA
1030390,271655,"Nigritella rhellicani Teppner & E. Klein",NA,"Orchidaceae",NA,9,2013,2024,NA,"Least concern",NA
1030380,271700,"Nigritella rhellicani aggr.",NA,"Orchidaceae",NA,9,2013,2024,NA,"Least concern",NA
1031530,282300,"Oreochloa disticha (Wulfen) Link",NA,"Poaceae",NA,13,1982,2025,NA,"Least concern",NA
1032180,288100,"Oxyria digyna (L.) Hill",NA,"Polygonaceae",NA,5,1982,2024,NA,"Least concern",NA
1032190,288200,"Oxytropis campestris (L.) DC.",NA,"Fabaceae",NA,9,1982,2025,NA,"Least concern",NA
1032240,288700,"Oxytropis halleri W. D. J. Koch",NA,"Fabaceae",NA,10,1932,2021,NA,"Near threatened",NA
1032250,288800,"Oxytropis halleri W. D. J. Koch subsp. halleri",NA,"Fabaceae",NA,10,1932,2021,NA,"Near threatened",NA
1032820,294400,"Pedicularis kerneri Dalla Torre",NA,"Orobanchaceae",NA,18,1982,2025,NA,"Least concern",NA
1032850,294700,"Pedicularis recutita L.",NA,"Orobanchaceae",NA,0,1982,1982,NA,"Least concern",NA
